txn_id,timestamp,txn_type,channel,amount,status,payer_upi,payee_upi,payer_device_id,payee_device_id,payer_city,payee_city,is_fraud,payer_lat,payer_lon,payee_lat,payee_lon
UPI1022018,2025-01-16 06:58:00,P2M,DeepLink,405.97,SUCCESS,bhavnabala@okyesbank,davidsehga@okhdfcbank,dev_79776298,dev_66351795,Chennai,Delhi,0,13.120465,80.240675,28.701155,77.129636
UPI1013538,2025-01-10 09:38:00,P2P,Intent,363.75,SUCCESS,aarinibane@oksbi,ekanshpall@okyesbank,dev_80665028,dev_2503961,Chennai,Chennai,0,12.929126,80.266649,13.182159,80.258413
UPI1043118,2025-01-30 22:38:00,P2P,DeepLink,161.46,SUCCESS,riasama@okicici,netrapatla@okaxis,dev_62463228,dev_95482743,Chennai,Kolkata,0,13.018144,80.235322,22.618695,88.450814
UPI1036420,2025-01-26 07:00:00,P2P,Intent,2781.13,SUCCESS,labanmanga@oksbi,mayachauha@okicici,dev_10873899,dev_54306163,Delhi,Hyderabad,0,28.405756,77.327147,17.514563,78.473554
UPI1009405,2025-01-07 12:45:00,P2M,QR,888.86,SUCCESS,advaycomar@okyesbank,eiravatiha@oksbi,dev_6578657,dev_81065527,Pune,Delhi,0,18.643037,73.857888,28.734701,77.138363
UPI1013413,2025-01-10 07:33:00,P2P,QR,104.71,SUCCESS,vedakulkar@oksbi,poojarama@okicici,dev_53993267,dev_81004323,Mumbai,Bengaluru,0,19.051405,72.86417,13.14883,77.795606
UPI1006720,2025-01-05 16:00:00,P2P,QR,429.32,SUCCESS,siddhartht@okyesbank,yashodhara@okyesbank,dev_52593022,dev_90992296,Kolkata,Kolkata,0,22.451366,88.40612,22.684375,88.232582
UPI1015601,2025-01-11 20:01:00,P2P,DeepLink,605.64,SUCCESS,calebmukhe@okicici,lopalal@okyesbank,dev_16060178,dev_93036789,Pune,Chennai,0,18.683328,73.750244,13.028345,80.298545
UPI1044743,2025-02-01 01:43:00,P2P,DeepLink,240.14,SUCCESS,ojassetty@okyesbank,ekalingabi@okyesbank,dev_84215719,dev_27882199,Pune,Jaipur,0,18.504008,73.799915,26.955392,75.778864
UPI1031138,2025-01-22 14:58:00,P2P,Intent,603.08,SUCCESS,upasnapras@oksbi,neelimarat@okaxis,dev_79486205,dev_31232542,Mumbai,Jaipur,0,19.072252,72.901532,26.841949,75.753294
UPI1002729,2025-01-02 21:29:00,P2P,Intent,176.15,SUCCESS,meghanasan@okyesbank,zilmilpras@okyesbank,dev_33863203,dev_8744996,Pune,Mumbai,0,18.691071,73.732475,19.022274,72.838807
UPI1038242,2025-01-27 13:22:00,P2M,Intent,493.03,SUCCESS,dhritidani@okicici,amrutarave@okicici,dev_73336096,dev_85343200,Jaipur,Kolkata,0,26.833615,75.60183,22.580025,88.222082
UPI1029625,2025-01-21 13:45:00,P2P,QR,3620.23,SUCCESS,advaysavan@oksbi,ethanbalas@okaxis,dev_18002608,dev_47136906,Delhi,Jaipur,0,28.682328,76.927515,26.953542,75.863163
UPI1047894,2025-02-03 06:14:00,P2P,QR,504.15,SUCCESS,zayanmadan@okicici,bakhshisah@okhdfcbank,dev_20793851,dev_41885858,Hyderabad,Bengaluru,0,17.317536,78.400222,13.147611,77.431886
UPI1042090,2025-01-30 05:30:00,P2M,QR,1222.83,SUCCESS,hemapillay@okyesbank,naveenshan@okaxis,dev_8429687,dev_21012363,Delhi,Pune,0,28.763694,77.178542,18.441899,73.882244
UPI1036399,2025-01-26 06:39:00,P2P,QR,1620.94,SUCCESS,mohammedde@okyesbank,riyakalla@okicici,dev_41249327,dev_95385289,Pune,Delhi,0,18.612721,73.738086,28.454306,77.393242
UPI1006244,2025-01-05 08:04:00,P2P,QR,367.08,SUCCESS,finnpall@okaxis,dayitadutt@oksbi,dev_30468114,dev_84170015,Pune,Chennai,0,18.623189,73.785358,13.082867,80.145105
UPI1005545,2025-01-04 20:25:00,P2P,Intent,1494.49,SUCCESS,netraborah@okyesbank,aadhyarai@okyesbank,dev_48712603,dev_48257306,Chennai,Chennai,0,12.906815,80.347817,13.149977,80.235674
UPI1004064,2025-01-03 19:44:00,P2M,QR,332.15,SUCCESS,hiteshdani@okyesbank,neelgour@okhdfcbank,dev_45506438,dev_94424422,Mumbai,Jaipur,0,19.000182,72.705161,26.95951,75.817275
UPI1012851,2025-01-09 22:11:00,P2P,QR,1051.41,SUCCESS,fradoprabh@oksbi,triptiapte@okicici,dev_56156609,dev_43742033,Delhi,Kolkata,0,28.412332,77.37647,22.537228,88.469662
UPI1021802,2025-01-16 03:22:00,AutoPay,QR,1668.05,FAILED,amolarora@okicici,harinakshi@okaxis,dev_94949165,dev_63441285,Pune,Delhi,0,18.415804,73.757291,28.617632,77.304558
UPI1041163,2025-01-29 14:03:00,P2M,DeepLink,871.47,SUCCESS,jacksonsid@okicici,reyanshnai@oksbi,dev_70369265,dev_40662145,Bengaluru,Pune,0,12.949659,77.617642,18.441461,73.936934
UPI1006232,2025-01-05 07:52:00,AutoPay,QR,105.68,SUCCESS,qarindixit@okyesbank,arunimadee@oksbi,dev_42001917,dev_35044325,Bengaluru,Hyderabad,0,13.061053,77.636307,17.540751,78.363487
UPI1003862,2025-01-03 16:22:00,P2M,QR,314.38,SUCCESS,jalsanadig@okicici,matthewnat@okaxis,dev_55153974,dev_13991338,Delhi,Delhi,0,28.670395,77.204394,28.541922,77.143802
UPI1035094,2025-01-25 08:54:00,P2M,Intent,713.57,SUCCESS,wrideshdin@okyesbank,zarnapatil@okhdfcbank,dev_60727025,dev_19195858,Jaipur,Mumbai,0,26.939352,75.740637,19.031333,72.703736
UPI1040195,2025-01-28 21:55:00,P2P,Intent,390.4,SUCCESS,kalpitpuri@okhdfcbank,upadhritis@oksbi,dev_55141814,dev_65219348,Chennai,Hyderabad,0,13.079229,80.116819,17.533441,78.498597
UPI1039250,2025-01-28 06:10:00,P2P,QR,2098.83,SUCCESS,pranavbatt@oksbi,vincentnar@oksbi,dev_59374499,dev_30520807,Hyderabad,Pune,0,17.379408,78.460197,18.518479,73.773757
UPI1006217,2025-01-05 07:37:00,P2P,QR,297.92,SUCCESS,xavierdash@okhdfcbank,brijeshlad@okhdfcbank,dev_20058912,dev_58763564,Jaipur,Jaipur,0,26.853666,75.623142,26.808195,75.753552
UPI1036775,2025-01-26 12:55:00,P2M,QR,866.79,SUCCESS,baghyawati@okaxis,ekanshbora@okyesbank,dev_16359528,dev_29598249,Bengaluru,Jaipur,1,12.855218,77.764376,26.93533,75.755026
UPI1042976,2025-01-30 20:16:00,P2M,QR,508.36,SUCCESS,kalpitnara@okicici,rehaanpare@okyesbank,dev_68245343,dev_17977876,Pune,Hyderabad,0,18.665568,73.706048,17.356573,78.426831
UPI1048467,2025-02-03 15:47:00,P2P,QR,515.14,SUCCESS,nandinicha@okhdfcbank,hardikmamm@oksbi,dev_58400688,dev_4722132,Kolkata,Bengaluru,0,22.55239,88.351309,12.900673,77.662487
UPI1014831,2025-01-11 07:11:00,P2P,QR,984.25,SUCCESS,harrisonsa@oksbi,devikamane@okaxis,dev_3327892,dev_6580421,Chennai,Jaipur,0,13.042391,80.266161,26.901858,75.746301
UPI1030092,2025-01-21 21:32:00,P2M,QR,1141.96,FAILED,harinisang@okhdfcbank,utkarshlal@oksbi,dev_76994752,dev_68882563,Kolkata,Mumbai,0,22.420478,88.409428,19.200123,72.891501
UPI1008893,2025-01-07 04:13:00,P2P,Intent,2993.59,SUCCESS,kaichawla@okaxis,ekalingawa@okicici,dev_25116086,dev_40675947,Hyderabad,Delhi,0,17.50305,78.494725,28.499189,76.973195
UPI1006020,2025-01-05 04:20:00,P2M,Intent,956.94,SUCCESS,lopadara@okhdfcbank,maxhalder@okyesbank,dev_64785002,dev_29572472,Kolkata,Kolkata,0,22.54178,88.331626,22.575908,88.427831
UPI1046088,2025-02-02 00:08:00,P2P,Intent,139.2,SUCCESS,bhavyabala@okicici,chakradevm@okaxis,dev_37902981,dev_76898932,Delhi,Hyderabad,0,28.413372,77.371131,17.506467,78.58666
UPI1015242,2025-01-11 14:02:00,P2M,QR,950.23,SUCCESS,watikaluth@okhdfcbank,siyavohra@okicici,dev_50303116,dev_12494162,Mumbai,Delhi,0,19.110342,72.936973,28.493144,77.069608
UPI1045307,2025-02-01 11:07:00,AutoPay,Intent,619.15,SUCCESS,chaayabhat@oksbi,aadirama@oksbi,dev_14963285,dev_24709561,Kolkata,Jaipur,0,22.572026,88.228713,26.712114,75.649849
UPI1026550,2025-01-19 10:30:00,P2M,QR,38.92,SUCCESS,brijeshbas@okhdfcbank,maanasdasg@okicici,dev_96053564,dev_40918644,Delhi,Chennai,0,28.772618,77.10594,13.044591,80.188024
UPI1006034,2025-01-05 04:34:00,P2M,Intent,263.82,SUCCESS,ikshitakar@okicici,lavanyakan@oksbi,dev_61083710,dev_73717544,Mumbai,Mumbai,0,19.005751,72.717539,19.053517,72.879364
UPI1007905,2025-01-06 11:45:00,AutoPay,QR,191.9,SUCCESS,wazirbandi@okyesbank,hredhaanva@okaxis,dev_36016802,dev_88365744,Jaipur,Hyderabad,0,26.812291,75.694725,17.535577,78.425753
UPI1032225,2025-01-23 09:05:00,P2P,QR,992.47,SUCCESS,warhibhavs@okicici,jagdishbak@okhdfcbank,dev_59720660,dev_35869221,Jaipur,Hyderabad,0,26.812232,75.785548,17.390878,78.461335
UPI1006017,2025-01-05 04:17:00,P2P,Intent,527.83,SUCCESS,alkapandey@okaxis,umangchhab@okaxis,dev_70251121,dev_73186695,Pune,Kolkata,0,18.448075,73.825152,22.675552,88.357474
UPI1021879,2025-01-16 04:39:00,P2P,QR,1112.96,SUCCESS,daminivisw@okhdfcbank,nimratsain@okyesbank,dev_59875986,dev_95217604,Mumbai,Mumbai,0,19.062775,72.822717,19.053292,72.791452
UPI1002791,2025-01-02 22:31:00,P2P,QR,583.39,SUCCESS,oshaachary@okhdfcbank,ishanvisri@okhdfcbank,dev_42887850,dev_87083314,Hyderabad,Jaipur,0,17.440223,78.594274,26.811215,75.760514
UPI1042605,2025-01-30 14:05:00,AutoPay,DeepLink,982.57,SUCCESS,sathvikdav@okhdfcbank,balendraba@okhdfcbank,dev_87650692,dev_14645499,Delhi,Delhi,0,28.500783,77.137577,28.504862,76.942551
UPI1005823,2025-01-05 01:03:00,P2P,QR,579.17,SUCCESS,isaiahprak@okicici,qabilchaud@okhdfcbank,dev_62345450,dev_22872070,Hyderabad,Jaipur,0,17.493207,78.424581,26.844425,75.686828
UPI1015387,2025-01-11 16:27:00,P2M,Intent,470.86,SUCCESS,adwetadube@okhdfcbank,darpanchee@oksbi,dev_29205030,dev_76785788,Pune,Jaipur,0,18.669783,73.8465,26.789249,75.634737
UPI1029561,2025-01-21 12:41:00,P2P,QR,235.26,SUCCESS,zashiljaya@okyesbank,aarnasoman@okhdfcbank,dev_50491168,dev_47904697,Delhi,Delhi,0,28.709882,77.089073,28.494434,76.983409
UPI1039475,2025-01-28 09:55:00,P2M,QR,332.05,SUCCESS,gunbiredwi@okicici,faqidghosh@okhdfcbank,dev_61719025,dev_57228629,Jaipur,Delhi,0,26.927202,75.832872,28.509362,77.041855
UPI1000292,2025-01-01 04:52:00,P2M,QR,432.39,SUCCESS,oscarlall@oksbi,champakmas@okaxis,dev_64440274,dev_82027758,Delhi,Chennai,0,28.553843,77.044386,13.033599,80.200949
UPI1016957,2025-01-12 18:37:00,P2P,QR,77.08,SUCCESS,turvibrar@okyesbank,sathvikbas@okicici,dev_22996295,dev_19283361,Pune,Hyderabad,0,18.624388,73.871607,17.433973,78.498929
UPI1030860,2025-01-22 10:20:00,P2P,Intent,1712.73,SUCCESS,girishhaye@okaxis,anshmitra@okhdfcbank,dev_80142691,dev_90334688,Pune,Delhi,0,18.414053,73.709236,28.621822,77.398309
UPI1014073,2025-01-10 18:33:00,P2P,Intent,2157.28,SUCCESS,lakshmital@okicici,aaravsriva@okyesbank,dev_39288791,dev_63048374,Jaipur,Hyderabad,0,26.856536,75.738146,17.54301,78.455948
UPI1021856,2025-01-16 04:16:00,P2P,DeepLink,898.88,SUCCESS,etaborah@okaxis,idikababu@okhdfcbank,dev_55106367,dev_6125770,Mumbai,Bengaluru,0,19.148065,72.857235,12.892303,77.564934
UPI1022079,2025-01-16 07:59:00,P2M,QR,620.94,SUCCESS,vasanamitr@okaxis,anikapuri@okhdfcbank,dev_16026489,dev_18495420,Kolkata,Chennai,0,22.511169,88.34517,12.903833,80.314067
UPI1017023,2025-01-12 19:43:00,P2P,QR,433.52,SUCCESS,krishnakap@okaxis,ektakulkar@okhdfcbank,dev_29797372,dev_79522243,Delhi,Pune,0,28.461824,77.028994,18.488218,73.865221
UPI1008739,2025-01-07 01:39:00,P2P,DeepLink,12.59,SUCCESS,thomaskash@okhdfcbank,omishapars@oksbi,dev_8942070,dev_14643147,Delhi,Chennai,0,28.483769,77.150539,13.191074,80.128055
UPI1015825,2025-01-11 23:45:00,P2P,QR,1201.16,SUCCESS,ladlidara@okicici,saichadha@okaxis,dev_4623848,dev_33955612,Pune,Jaipur,0,18.442995,73.72482,26.93219,75.777003
UPI1002741,2025-01-02 21:41:00,P2P,QR,784.04,SUCCESS,karaniyer@okaxis,timothymit@okicici,dev_76742044,dev_66509446,Mumbai,Jaipur,0,19.166214,72.711092,26.981125,75.789441
UPI1018048,2025-01-13 12:48:00,P2P,QR,1859.53,SUCCESS,dayamaiche@okicici,atibalan@oksbi,dev_59640274,dev_60777439,Jaipur,Bengaluru,0,26.96718,75.83033,12.948914,77.774287
UPI1049936,2025-02-04 16:16:00,P2P,QR,215.21,SUCCESS,xitivarty@okyesbank,pranavpall@okyesbank,dev_27695275,dev_5218060,Hyderabad,Chennai,0,17.561297,78.472296,13.046145,80.175959
UPI1017372,2025-01-13 01:32:00,P2M,QR,2632.28,SUCCESS,anjalikata@okhdfcbank,vasatikasa@okyesbank,dev_66765233,dev_72157279,Hyderabad,Mumbai,0,17.517616,78.442781,19.203892,72.799199
UPI1022021,2025-01-16 07:01:00,P2P,QR,1399.53,SUCCESS,bishakhaka@okyesbank,simonparsa@okhdfcbank,dev_92020031,dev_56771181,Jaipur,Mumbai,0,26.77766,75.672105,19.06933,72.782108
UPI1046364,2025-02-02 04:44:00,AutoPay,Intent,977.31,SUCCESS,rushilpill@okyesbank,krishnapan@okyesbank,dev_96366835,dev_25426290,Jaipur,Jaipur,0,26.788891,75.767777,26.763272,75.864834
UPI1023537,2025-01-17 08:17:00,P2P,QR,1695.44,FAILED,yashicade@okicici,waidachand@okaxis,dev_86593276,dev_57410516,Pune,Jaipur,0,18.630381,73.75018,26.793701,75.74795
UPI1045499,2025-02-01 14:19:00,P2P,QR,655.02,SUCCESS,jairajhari@oksbi,masonsathe@okhdfcbank,dev_2167498,dev_31040105,Jaipur,Bengaluru,0,26.961013,75.698864,13.089733,77.798047
UPI1040185,2025-01-28 21:45:00,P2P,QR,1601.11,SUCCESS,azaansanka@okaxis,charitakal@okhdfcbank,dev_54442386,dev_50491168,Bengaluru,Pune,0,12.932143,77.602418,18.48953,73.849469
UPI1009613,2025-01-07 16:13:00,P2P,QR,416.18,SUCCESS,krishkotha@okhdfcbank,dakshanara@oksbi,dev_4453705,dev_14487357,Hyderabad,Chennai,0,17.337294,78.468667,13.113438,80.286434
UPI1043281,2025-01-31 01:21:00,P2M,Intent,1193.76,SUCCESS,nishanazar@okyesbank,chanchalsu@okhdfcbank,dev_15083946,dev_5812385,Chennai,Kolkata,0,13.045267,80.245491,22.681728,88.24114
UPI1037891,2025-01-27 07:31:00,P2M,DeepLink,1202.44,SUCCESS,sakshamsub@okaxis,umangoza@okhdfcbank,dev_22078605,dev_18582416,Delhi,Hyderabad,0,28.57692,77.361553,17.476245,78.578992
UPI1026178,2025-01-19 04:18:00,P2M,QR,270.43,SUCCESS,tejasiyer@oksbi,jacksonsom@okyesbank,dev_18327224,dev_86593276,Jaipur,Hyderabad,0,26.97191,75.737323,17.358326,78.309855
UPI1045892,2025-02-01 20:52:00,P2M,QR,200.81,SUCCESS,bhavyanand@okaxis,pallavisas@okaxis,dev_96663035,dev_84678858,Pune,Bengaluru,0,18.620156,73.820731,13.167826,77.506921
UPI1020933,2025-01-15 12:53:00,P2M,QR,1247.88,SUCCESS,lohitbanik@okyesbank,daminikapa@okyesbank,dev_74114838,dev_38940619,Delhi,Hyderabad,0,28.520577,77.12859,17.365849,78.457442
UPI1040971,2025-01-29 10:51:00,P2M,Intent,903.5,SUCCESS,harrisonsa@oksbi,nishaminha@okicici,dev_60657666,dev_69718895,Kolkata,Pune,0,22.676079,88.471346,18.625383,73.932869
UPI1022224,2025-01-16 10:24:00,P2M,QR,154.32,SUCCESS,madhavsach@okhdfcbank,oliversher@oksbi,dev_71330122,dev_34932749,Bengaluru,Hyderabad,0,13.188428,77.718328,17.29233,78.436114
UPI1024381,2025-01-17 22:21:00,P2M,QR,1319.28,SUCCESS,chandreshg@oksbi,yashlall@okicici,dev_30888200,dev_30428027,Pune,Bengaluru,0,18.449414,73.705075,13.093527,77.409506
UPI1034855,2025-01-25 04:55:00,P2P,Intent,880.88,SUCCESS,onimistry@okicici,yachanagro@okaxis,dev_99718946,dev_90969397,Jaipur,Hyderabad,0,26.844299,75.8874,17.273829,78.489813
UPI1048577,2025-02-03 17:37:00,P2P,Intent,607.34,SUCCESS,atiraval@okyesbank,bhavnaupad@oksbi,dev_81070687,dev_37524928,Chennai,Delhi,0,13.1792,80.314373,28.528316,77.109231
UPI1038536,2025-01-27 18:16:00,P2P,QR,627.39,SUCCESS,samarchhab@okaxis,ucchalsara@oksbi,dev_31926165,dev_1533811,Pune,Jaipur,0,18.48592,73.786514,26.786319,75.756553
UPI1031755,2025-01-23 01:15:00,P2M,QR,284.89,SUCCESS,kiaansesha@okhdfcbank,kalatak@okhdfcbank,dev_54550441,dev_53674882,Delhi,Kolkata,0,28.631665,77.225261,22.688788,88.492499
UPI1007753,2025-01-06 09:13:00,P2P,QR,546.56,SUCCESS,owenpingle@oksbi,balvankara@oksbi,dev_94062897,dev_17798395,Pune,Pune,0,18.610946,73.85739,18.622701,73.799422
UPI1046638,2025-02-02 09:18:00,P2M,Intent,107.52,SUCCESS,bishakhash@okicici,loganbawa@oksbi,dev_10598616,dev_96751056,Chennai,Delhi,0,13.036935,80.281059,28.475942,77.252416
UPI1043834,2025-01-31 10:34:00,P2M,Intent,23.12,SUCCESS,diptasengu@oksbi,unnirout@okhdfcbank,dev_31711480,dev_1588264,Hyderabad,Mumbai,0,17.307446,78.336005,19.06235,72.834155
UPI1026235,2025-01-19 05:15:00,P2P,QR,310.9,SUCCESS,ekalingawa@okicici,miteshkata@okhdfcbank,dev_4243899,dev_91036231,Jaipur,Mumbai,0,26.956747,75.712942,19.096153,72.942483
UPI1044229,2025-01-31 17:09:00,P2M,Intent,252.36,SUCCESS,aaravbhatt@okaxis,jacksonsur@oksbi,dev_52590501,dev_28281201,Hyderabad,Delhi,0,17.525348,78.317053,28.471031,77.328901
UPI1049596,2025-02-04 10:36:00,P2M,QR,415.29,PENDING,chanchalbh@okhdfcbank,sanayakaul@okicici,dev_5693043,dev_9204645,Chennai,Hyderabad,0,13.194991,80.108289,17.594394,78.527745
UPI1018552,2025-01-13 21:12:00,P2M,QR,8266.15,SUCCESS,zehaangokh@okhdfcbank,ranveerrad@okicici,dev_87764767,dev_77789219,Mumbai,Bengaluru,0,19.132803,72.801689,13.006044,77.715482
UPI1043136,2025-01-30 22:56:00,P2P,QR,1625.68,SUCCESS,xitijohal@okhdfcbank,abeernath@okicici,dev_61917157,dev_6570103,Pune,Kolkata,0,18.504959,73.767562,22.557397,88.345501
UPI1036672,2025-01-26 11:12:00,P2M,DeepLink,203.07,SUCCESS,finnshere@oksbi,edhithades@okaxis,dev_12157840,dev_42857065,Chennai,Chennai,0,13.152505,80.1528,13.141362,80.321418
UPI1043649,2025-01-31 07:29:00,P2M,QR,632.69,PENDING,revadhar@okyesbank,wriddhishr@oksbi,dev_59569063,dev_89892066,Kolkata,Delhi,0,22.647051,88.436015,28.471733,77.315696
UPI1003940,2025-01-03 17:40:00,P2P,DeepLink,177.47,SUCCESS,masonoza@okyesbank,chakrikach@okicici,dev_56138447,dev_57243660,Mumbai,Pune,0,19.067364,72.803671,18.471748,73.915154
UPI1031496,2025-01-22 20:56:00,P2M,QR,380.32,SUCCESS,advikchoks@okhdfcbank,vinayavirk@okicici,dev_15781581,dev_76661418,Chennai,Bengaluru,0,13.033522,80.193766,13.130277,77.527325
UPI1026593,2025-01-19 11:13:00,P2M,DeepLink,25.4,SUCCESS,gabrielgol@okyesbank,maanasparm@okaxis,dev_64829323,dev_51496539,Chennai,Pune,0,13.072168,80.209487,18.642456,73.791552
UPI1023921,2025-01-17 14:41:00,P2M,QR,1415.84,FAILED,rishicontr@okhdfcbank,rakshaanan@okicici,dev_55870369,dev_23651666,Jaipur,Bengaluru,0,26.974054,75.833692,13.177681,77.758419
UPI1026402,2025-01-19 08:02:00,P2P,QR,391.7,SUCCESS,abhiramjai@okaxis,chakrikaba@oksbi,dev_30227191,dev_57625516,Jaipur,Hyderabad,0,26.848155,75.886243,17.460218,78.435777
UPI1045942,2025-02-01 21:42:00,P2P,QR,2674.63,SUCCESS,anjalikade@okaxis,iravohra@okhdfcbank,dev_27639712,dev_75006195,Pune,Delhi,0,18.500662,73.797166,28.730735,77.329606
UPI1048525,2025-02-03 16:45:00,AutoPay,QR,126.07,SUCCESS,urishillav@okaxis,omyalala@okaxis,dev_55158919,dev_48276697,Bengaluru,Mumbai,0,13.095422,77.588655,19.297401,72.851481
UPI1018315,2025-01-13 17:15:00,P2M,QR,709.8,SUCCESS,kevinbhatt@okaxis,virajsandh@oksbi,dev_84172332,dev_28647435,Mumbai,Hyderabad,0,19.119393,72.902652,17.254157,78.503298
UPI1036893,2025-01-26 14:53:00,P2M,DeepLink,1581.7,SUCCESS,fiyazmisra@oksbi,virajdass@oksbi,dev_36024056,dev_38396662,Kolkata,Chennai,0,22.65048,88.359686,12.901794,80.132249
UPI1026695,2025-01-19 12:55:00,P2P,QR,472.93,FAILED,omishasura@oksbi,isaiahsant@okicici,dev_56240578,dev_91354307,Jaipur,Jaipur,0,26.907694,75.672092,26.859104,75.812283
UPI1042127,2025-01-30 06:07:00,P2P,QR,174.08,SUCCESS,hemanichau@okyesbank,robertchaw@okhdfcbank,dev_49203210,dev_51551415,Bengaluru,Chennai,0,12.987403,77.694961,13.056152,80.219928
UPI1014170,2025-01-10 20:10:00,P2M,QR,188.87,SUCCESS,advaithbal@okaxis,jalsabera@okicici,dev_40339046,dev_38216941,Pune,Hyderabad,0,18.541169,73.854153,17.409976,78.494218
UPI1003732,2025-01-03 14:12:00,P2M,Intent,18900.18,SUCCESS,vivaanbir@oksbi,chanchaloo@okaxis,dev_22921117,dev_64353570,Delhi,Mumbai,0,28.60505,77.26648,19.233153,72.903367
UPI1007881,2025-01-06 11:21:00,P2M,QR,767.17,FAILED,chasmumsha@oksbi,dayitabasa@okhdfcbank,dev_92969121,dev_92027007,Chennai,Mumbai,0,13.13225,80.294066,19.247944,72.707534
UPI1006016,2025-01-05 04:16:00,P2M,Intent,4474.46,SUCCESS,ishabhakta@oksbi,ryanrama@okicici,dev_93870617,dev_63176597,Pune,Pune,0,18.659743,73.798965,18.424314,73.924478
UPI1023029,2025-01-16 23:49:00,P2M,QR,1333.22,FAILED,forumsampa@oksbi,jagdishcha@okhdfcbank,dev_31247677,dev_75239749,Chennai,Mumbai,0,12.907279,80.263107,19.067516,72.776874
UPI1035473,2025-01-25 15:13:00,P2M,QR,1155.3,SUCCESS,rachitbala@okyesbank,aayushbans@okicici,dev_15474934,dev_48796082,Jaipur,Kolkata,0,26.906529,75.751244,22.406626,88.351375
UPI1049685,2025-02-04 12:05:00,P2M,QR,1302.23,SUCCESS,suhanichau@okyesbank,orinderbor@okaxis,dev_82748464,dev_52862250,Delhi,Mumbai,0,28.419233,77.1228,19.132601,72.908958
UPI1004817,2025-01-04 08:17:00,P2P,QR,977.98,SUCCESS,iryapillai@okyesbank,jeremiahpu@okyesbank,dev_68549206,dev_79263954,Chennai,Bengaluru,0,13.053617,80.245961,13.13322,77.525235
UPI1041693,2025-01-29 22:53:00,P2P,QR,156.23,FAILED,rachanache@okicici,maxsarraf@oksbi,dev_51619118,dev_56901099,Hyderabad,Jaipur,0,17.203914,78.384235,26.991644,75.661358
UPI1012007,2025-01-09 08:07:00,P2P,DeepLink,618.92,SUCCESS,onveerperi@okicici,divyagoda@okicici,dev_47395750,dev_21641754,Bengaluru,Chennai,0,13.043191,77.545296,13.157855,80.304746
UPI1041327,2025-01-29 16:47:00,AutoPay,QR,253.86,SUCCESS,warjaskuru@oksbi,aadithaker@okaxis,dev_75994503,dev_84848831,Bengaluru,Delhi,0,13.035973,77.545687,28.547032,77.36072
UPI1009506,2025-01-07 14:26:00,P2M,QR,943.69,SUCCESS,daminibatr@okyesbank,triyavenka@oksbi,dev_60358499,dev_25481878,Chennai,Jaipur,0,13.152366,80.201602,26.962153,75.806206
UPI1044798,2025-02-01 02:38:00,P2M,QR,261.25,SUCCESS,daksheshbh@okicici,bakhshipan@okhdfcbank,dev_63300370,dev_60570409,Delhi,Delhi,0,28.454389,77.042714,28.706437,76.987734
UPI1034062,2025-01-24 15:42:00,P2P,QR,937.3,SUCCESS,girindrabh@okyesbank,dayitamuni@okicici,dev_52635044,dev_2481205,Jaipur,Hyderabad,0,26.935855,75.805782,17.561629,78.483631
UPI1027474,2025-01-20 01:54:00,P2P,QR,1134.47,SUCCESS,anthonyram@okaxis,ryansuresh@oksbi,dev_3818001,dev_50349605,Pune,Delhi,0,18.689179,73.756049,28.717049,77.126469
UPI1031143,2025-01-22 15:03:00,AutoPay,Intent,308.06,SUCCESS,jasmitbani@okyesbank,virajratti@okaxis,dev_1959720,dev_99118283,Chennai,Hyderabad,0,12.957069,80.211896,17.273382,78.446815
UPI1021235,2025-01-15 17:55:00,P2M,QR,434.63,SUCCESS,lekhatiwar@oksbi,adyagade@oksbi,dev_46735144,dev_86736087,Jaipur,Hyderabad,0,26.841641,75.706867,17.544708,78.301821
UPI1001390,2025-01-01 23:10:00,P2P,QR,136.23,SUCCESS,garimakeer@oksbi,indrajitch@okyesbank,dev_66048882,dev_24985934,Jaipur,Delhi,0,26.707492,75.756569,28.651735,77.302327
UPI1038249,2025-01-27 13:29:00,P2P,QR,1107.0,SUCCESS,ridhiratta@okhdfcbank,dayitabasa@okhdfcbank,dev_17175317,dev_85951353,Hyderabad,Delhi,0,17.274289,78.400028,28.794818,76.995517
UPI1037624,2025-01-27 03:04:00,P2P,QR,431.05,SUCCESS,anirudhbha@oksbi,anyabarman@okhdfcbank,dev_78392894,dev_19797364,Pune,Delhi,0,18.407661,73.923211,28.432851,77.243717
UPI1042028,2025-01-30 04:28:00,P2M,QR,665.88,SUCCESS,guneetdas@okicici,nathanhand@oksbi,dev_30674183,dev_77642992,Jaipur,Delhi,0,26.998584,75.835041,28.414563,77.183383
UPI1020834,2025-01-15 11:14:00,P2M,QR,80.31,SUCCESS,vedantanne@okicici,rajatalal@okyesbank,dev_15184634,dev_4046352,Pune,Jaipur,0,18.587249,73.822337,26.946949,75.639477
UPI1014757,2025-01-11 05:57:00,P2M,QR,1557.64,SUCCESS,rudraatwal@okicici,krishbuch@oksbi,dev_12456227,dev_7739013,Jaipur,Mumbai,0,26.728407,75.684531,19.229471,72.890935
UPI1026396,2025-01-19 07:56:00,P2M,QR,4723.32,SUCCESS,hiralnaras@okaxis,farhanwadh@okicici,dev_87491407,dev_65708283,Mumbai,Kolkata,0,19.059645,72.762422,22.617319,88.276967
